315,448632.2
316,448912.6
317,450544.6
318,454308.5
319,453343.6
321,450391.2
322,447124.7
323,446762.1
324,445741.3
325,444909.1
326,447383.2
327,447176.8
328,448651.3
330,444842
331,421313.2
332,421124.3
333,420444.3
334,423159.8
335,422950.4
336,421869.9
337,419393.5
339,418431.8
340,418008.7
341,417654.4
342,420066.5
344,420511.3
345,418299.3
346,418133.5
347,405561.3
349,412494.8
350,409525.7
351,407362.9
352,406807.5
353,404712.9
354,403715.3
355,403295.7
356,406711.3
358,226185.3
359,202019.2
360,199770.9
361,197287.9
362,197438.7
363,200370.6
364,202158.5
365,203705.4
367,203550.8
368,390335
369,391928.2
370,390025.2
371,389211.4
372,397270.4
373,396510.3
375,394961.6
376,393361.4
377,393006.6
378,393928.5
379,400352.1
380,399890.3
381,198143.4
383,200220.2
384,197089.9
385,192848.6
386,195321.2
387,198037
388,201067.8
389,193776.4
390,194334.6
392,189495.7
393,195234.5
394,231984.2
395,398713.5
396,389337.7
397,236734.4
398,189355.3
399,195909.1
401,193825
402,199969.3
403,200495.3
404,202135.5
405,199805
406,194198
407,194918.9
408,195955.5
410,199339.3
411,200315.9
412,202009.2
413,203168.2
414,352364.7
415,386579.8
416,386514.8
418,299549.3
419,303073.2
420,298873.3
421,292783.2
422,295250.4
423,301908.1
424,299011
425,395115.2
427,395480.2
428,396381
429,394490.5
430,393498.8
431,393566.7
432,394779.2
433,401934.3
434,402150.9
436,401818.6
437,399584.4
438,397721.2
439,256411.6
440,273463.7
441,376628.4
442,393238.2
443,260543.1
445,259022.1
446,256716.4
447,254439.5
448,257639.4
449,249566.9
450,249404.1
451,250849.7
452,246247.9
454,246338.3
455,53422.28
456,62224.79
457,63110.54
458,240627.9
459,244596.8
460,245051.2
462,249336.6
463,134685.7
464,153932.8
465,151387.2
466,152274.4
467,151094.2
468,151912.3
469,150291.3
471,151651.7
472,148191.2
473,154222.6
474,153720.5
475,149539.6
477,149541.8
478,146719.7
479,150508.7
480,151168.4
481,153073.6
482,149229.8
484,137571
485,135121.2
486,147943.6
487,148901.5
488,149042.6
489,151447.6
490,148422.9
491,148597.3
493,148482.8
494,152676.1
495,151023.6
496,148542.3
497,148357.2
498,144570.4
499,141299.5
500,141597.7
502,141507.4
503,45924.46
504,48954.95
505,46795.16
506,43758.64
507,40112.96
509,39944.97
510,41972.24
511,40939.04
512,40997.22
513,37702.58
514,37911.77
515,38271.11
516,41157.91
518,44625.18
519,43960.68
520,46108.36
521,50625.74
522,99034.22
523,147807.1
524,146440.8
525,145978.8
527,149344.3
528,149139.7
529,137947.1
530,142546.1
531,250204.5
532,255540.2
533,251161.6
534,251724.8
536,243969.1
537,255119.1
538,249829.9
539,251796.9
540,249022.8
541,249245.8
542,248479.1
543,245312.5
545,244526.6
546,244643.3
547,245462.3
548,247098.9
549,248365.8
550,247898.2
551,246119.5
553,245578.3
554,245969.7
555,244190.4
556,247928.8
557,247604.9
558,247554.8
559,244612.9
561,244284
562,249416.1
563,251366.1
564,250212.5
565,250111.8
566,250043.7
567,247091.7
568,250257.9
569,250485.6
571,255669.8
572,255063
573,254604.3
574,251321.2
575,249072.1
576,248932
577,249383
578,252676.5
580,252700.4
581,252360.6
582,249261.6
583,249101.6
584,250783.8
585,250909.5
586,254995
588,254963.8
589,255180.7
590,251450.4
591,253886.9
592,254617.7
593,255025.3
594,257956.6
595,257450.4
597,257669.1
598,255439.8
599,255498.5
600,254216.2
601,254504
602,258440
603,306169.5
604,381757.5
606,386225.7
607,386711.2
608,385599.3
610,388074.8
611,386102.9
612,386343.1
613,390004.2
614,387872.8
615,191771.7
617,199043.1
618,192912.2
619,194845
620,190927.9
621,192318.4
622,58159.11
623,68004.88
624,64664.25
626,62980.37
627,61778.48
628,55921.9
629,137893.9
630,241102.2
631,389585.5
632,380076.9
633,384252.1
635,254717.5
636,247826.7
637,247082.8
638,251797.9
639,252030.8
640,252057
641,248206.1
643,246069.8
644,256464.9
645,253047.2
646,252108.4
647,252558.9
648,253458.4
649,245795.7
650,246223.8
652,246299.2
653,320499.4
654,383528.2
655,420519.5
656,391107.3
657,387445.4
658,389598.5
659,393059.3
661,393443.6
662,394080.1
663,392287.1
664,395138.3
665,392517.2
666,393459.5
667,397739.4
669,397546.6
670,397315.7
671,393364.5
672,392853.9
673,393451.1
674,397634.4
675,401933
676,397151.8
678,393922.3
679,396275.5
680,395967.3
681,395209.3
682,399642.4
683,399002.9
684,399151.1
685,395189.5
687,398422.2
688,398734.1
689,399200.9
690,396968.9
691,396653
692,391906.1
693,391820.8
694,384634.5
696,382985.8
697,248120.8
698,248303.1
699,248150.8
700,247397.3
701,243923.4
702,239766.1
704,247300.1
705,247507.9
706,247144.6
707,258056
708,257072.3
709,315422.2
710,409299.3
711,260596.6
713,258033.7
714,260512
715,257692.4
716,254021.3
717,251074.2
718,251109.1
719,254249.5
720,254398.6
722,257923.6
723,252062.5
724,251824
725,306911
726,160951.7
727,181072.7
728,182442.6
729,181066.9
731,184644.3
732,46724.46
733,47492.64
734,53562.88
735,50184.71
736,50060.74
737,51585.93
738,65021.11
740,90029.51
741,244949.6
742,267538.9
744,263881.9
745,394719.3
746,391064.8
747,186037.8
748,191249.6
749,191388.9
750,193076.2
751,182940.8
753,187212.8
754,185990.3
755,185057.5
756,206706.3
757,305043.1
758,403851.2
759,405479.1
760,232021.2
762,190099.8
763,49692.75
764,49923.09
765,48559.3
766,48900.69
767,42656.23
768,104170.4
769,174104.3
771,183175.1
772,181071.2
773,193292.7
774,194075.5
775,199687
776,190448.4
777,196765.6
779,370592.7
780,398176.1
781,401735.2
782,395318.3
783,398939.8
784,397152.1
785,394706.4
786,401334.1
788,408594.4
789,403636.1
790,403132.4
791,404550.8
792,402604.3
793,391236.6
794,398094.8
795,401243.1
797,396715.7
798,405324.8
799,410511.8
800,405463.5
801,407505.9
802,405647.6
803,407320.7
804,401163.4
806,401289.8
807,401062
808,402218.3
809,401778.2
810,403903.1
811,389987.4
812,391530.8
814,254985.3
815,245847.7
816,248412.9
817,250105.4
818,248282.3
819,290120.4
820,362974.5
821,377963.5
823,377019.4
824,370714.9
825,381140.5
826,388795.8
827,186316.9
828,186595.4
829,188521.8
830,188268.2
832,190509.6
833,186912.9
834,186921.8
835,184137.3
836,197951.3
837,257612.3
838,397222.1
839,398785.9
841,401146.4
842,398424.3
843,400562.9
844,401164.9
845,399822.4
846,400656.3
847,404138.6
849,403219.9
850,400548.9
851,399523.8
852,398607.9
853,242129.1
854,265083.3
855,194216.5
856,243882.9
858,201986.8
859,199337.2
860,237009.4
861,395351.5
862,394512.8
863,398050.1
864,412773.6
865,412781.7
867,398627.9
868,399282.1
869,392168.3
870,396439.9
871,399040
872,399889.1
873,410895.2
874,408757.2
876,212860.8
877,204025.7
878,197311
880,197365.4
881,200672.5
882,200674.2
883,197819.6
884,200457.4
885,200217.6
886,204275.2
887,268036.6
889,390956.3
890,401444.9
891,407009
892,403347.1
893,402459.4
894,399773.8
895,394143.7
896,391033.2
898,391827.9
899,395205.3
900,393374.2
901,392770.3
902,392769
903,397677.3
904,406345.3
906,406231.9
907,404456
908,400113
909,398736.3
910,397581.7
911,397957.4
912,400710
913,401146.9
915,410132.3
916,405067.6
917,405499.1
918,402162.3
919,403349.5
920,406120.1
921,406238.1
922,404205.3
924,401883
925,401494.1
926,401246.3
927,403190.1
928,402387.5
929,402281.4
930,399315.2
931,400709.5
933,402255.4
934,402965.8
935,406686.3
936,406584.9
937,402554.1
938,402074.5
939,401588.1
940,401153.8
942,406552.9
943,405132.6
944,404752.5
945,404809.1
946,403985.2
947,403156.5
948,403617
950,405499
951,404371.5
952,396208.2
953,398348.8
954,399228.3
955,399491.4
956,399217
957,401955.9
959,403616
960,402057.4
961,398608.3
962,398529.4
963,398416
964,402383.1
965,399405.2
966,398589.8
968,394439.4
969,394147.8
970,393881.6
971,394103.2
972,397881
973,397302.8
974,397502.2
975,398157.4
977,397696.4
978,397434.4
979,401898.1
980,401291.8
981,399335.1
982,382854.7
983,382918.7
985,380302.7
986,380348.8
987,384099.5
988,384232.1
989,386063.4
990,384331.8
991,385029
992,384685.5
994,384672.8
995,388677.8
996,387162
997,387681.8
998,383045.2
999,397993.3
1000,396334.3
1001,397397.8
1003,399477.4
1004,398864.6
1005,396708.9
1006,397812.1
1007,398324.1
1008,398370.4
1009,406878.4
1011,406614
1012,396671.1
1014,393853.6
1015,392951.4
1016,394634.7
1017,397292.8
1018,396341.6
1019,395337
1020,198198
1021,197766.6
1023,197653
1024,192703.6
1025,194743
1026,192541.1
1027,189909.1
1028,189386.3
1029,189351.2
1031,190601.5
1032,191177.2
1033,57109.8
1034,57184.05
1035,54178.52
1036,54061.95
1037,52750.82
1038,52691.38
1040,56063.75
1041,55692.17
1042,54406.53
1043,49345.08
1044,48957.92
1045,94465.62
1046,177036.3
1047,183909.8
1049,184887.2
1050,187334.8
1051,186865.5
1052,185928.2
1053,184357.2
1054,183836.3
1055,187172.7
1056,187289.9
1058,184383.8
1059,182839.6
1060,185175
1061,207016.3
1062,298450.2
1063,393221.7
1064,400536.8
1065,385391.2
1067,192109.9
1068,199132.1
1069,196800.5
1070,199106.6
1071,252874.7
1072,389951.2
1073,390732.9
1075,396631.7
1076,391629
1077,391484.1
1078,393542.6
1079,396522.3
1080,395484.2
1081,240407.3
1082,391419.8
1084,198868.4
1085,198311.3
1086,200132.3
1087,200348.4
1088,203522.8
1089,199250.4
1090,199400
1091,199150.5
1093,199350.1
1094,233609
1095,363150.8
1096,407368.6
1097,393313.3
1098,396100.3
1099,394388.4
1100,392170.8
1102,388794.9
1103,381576.5
1104,375817.7
1105,375770.9
1106,382569.1
1107,380593.1
1108,382822.6
1110,387287.5
1111,386580.4
1112,385356.7
1113,384637.7
1114,384604.9
1115,385297.7
1116,389899.2
1117,388652.3
1119,381768.9
1120,380671.2
1121,381100.3
1122,390327.3
1123,396133.7
1124,394697.3
1125,396478
1126,396305.3
1128,395434.2
1129,392014.8
1130,391728.3
1131,395654.9
1132,388011.8
1133,388315.3
1134,385479.8
1135,385426.3
1137,385041
1138,385591.5
1139,382700.3
1140,238959.9
1141,240132.9
1142,234803.6
1143,234959
1145,234708.7
1146,241297.8
1148,301057.7
1149,355473.5
1150,302485.1
1151,234573.6
1152,238097.1
1153,241604.6
1154,245550.9
1155,246331.3
1157,242942.3
1158,243256.4
1159,242783.3
1160,242949.3
1161,244383.8
1162,323602.8
1163,397975.9
1164,370156.9
1166,371964.1
1167,374991.8
1168,243159.3
1169,241942.8
1170,242054.5
1171,242283.8
1172,242981
1173,241937.8
1175,241822.9
1176,239766.5
1177,239432.5
1178,239395.7
1179,265528
1180,338399
1181,381867.8
1183,385769.7
1184,390050.9
1185,390563.2
1186,389594
1187,384510.6
1188,384573.4
1189,384565.4
1190,387108.8
1192,395313.1
1193,394870.6
1194,396243.6
1195,385451.6
1196,379193
1197,378454.8
1198,376302
1199,379163.6
1201,377836.7
1202,193628.2
1203,190821.1
1204,189123.8
1205,188604.6
1206,188534.3
1207,50562.24
1208,51188.37
1210,52882.73
1211,48886.86
1212,49053.99
1213,49216.55
1214,49368.11
1215,74736.5
1216,146743.3
1218,188266.6
1219,186949.7
1220,187970
1221,189262.6
1222,189281.6
1223,196401.2
1224,194941.1
1225,196392.4
1227,193234.8
1228,200369
1229,202103.6
1230,199910.2
1231,203425
1232,203232.3
1233,203240.2
1235,197350.9
1236,197282.5
1237,196872.6
1238,194860.6
1239,195580.4
1240,195823.1
1241,196216.7
1243,196367.1
1244,195835.8
1245,195890.5
1246,193783.6
1247,193707.6
1248,191436.4
1249,190587.1
1250,220396.7
1252,369406.7
1253,390645.7
1254,389747
1255,388216.8
1256,381743.4
1257,380998.8
1258,381318.3
1259,382865.3
1261,387790.2
1262,381084.4
1263,381230.5
1264,377065.7
1265,386277.7
1266,372152.2
1267,369635.2
1269,363244.8
1270,363212.6
1271,362711.9
1272,369537.3
1273,369895.9
1274,370009.3
1275,371835.8
1277,372579.8
1278,369774.3
1279,369507.3
1280,369452.1
1282,373421.8
1283,374096.8
1284,374412.4
1285,374176.2
1286,374367.7
1287,372521.6
1288,371530.4
1289,373576
1291,379984.1
1292,379666.9
1293,379706.1
1294,379200.4
1295,379208.1
1296,377217.5
1297,380794.8
1298,382758.3
1300,379600.6
1301,379046.8
1302,378720.9
1303,385092.3
1304,384936.8
1305,384681.3
1306,384757
1307,384769.9
1309,384626.2
1310,381887.2
1311,377095.8
1312,376619.7
1313,374608.8
1314,378262.3
1315,380631.8
1317,378514.7
1318,375503.3
1319,375201.3
1320,374843.4
1321,376568.7
1322,372712.8
1323,372723.8
1324,371145.4
1326,375661.8
1327,375990.8
1328,383662.1
1329,381123.3
1330,381066.6
1331,379073.2
1332,377865
1333,373630.8
1335,370681.7
1336,373501
1337,376313.8
1338,376067.8
1339,373969.6
1340,374046.8
1341,373551.5
1342,374526.9
1344,373688.1
1345,373587.6
1346,372876.5
1347,375509.2
1348,370472.2
1349,373879.4
1350,369595.7
1351,368263
1353,368167.8
1354,367266.9
1355,364037.7
1356,363391.6
1357,368912.6
1359,366800.8
1360,366073.5
1361,364303.1
1362,369888.5
1363,374292
1364,374098
1365,370872.4
1367,370327.9
1368,372513.2
1369,372576.5
1370,376979.8
1371,379217.7
1372,376924
1373,375143.4
1374,374684.5
1376,372880.4
1377,377704.2
1378,386117.1
1379,380467.7
1380,380613.3
1381,380980.9
1382,381541.3
1383,381047.1
1385,380366.8
1386,377554.2
1387,373052.4
1388,369624.4
1389,369083
1390,372496.6
1391,383604.4
1393,384678.8
1394,381912.7
1395,382215.1
1396,378719.4
1397,368140
1398,370505.9
1400,370994.8
1401,371306.9
1402,366808.9
1403,373063
1404,234267.5
1405,200652.9
1406,199010.4
1407,259775.1
1409,370094.4
1410,372977.9
1411,376731.2
1413,370531.5
1414,367554.6
1415,364765.3
1416,363614.4
1417,363447.7
1418,367620.5
1419,370927.3
1421,368785.2
1422,367507.6
1423,371195.9
1424,370204.3
1425,374348.6
1426,374003.8
1427,381260.9
1428,377757.3
1430,375694.6
1431,375564.2
1432,375345.5
1433,378560
1434,378107.4
1435,372724.5
1436,372749.9
1437,372702.3
1439,374044.8
1440,377150.8
1441,378483.5
1442,371032.5
1443,369589.5
1444,369336.4
1445,367464
1446,367123
1448,369101.3
1449,369088.6
1450,371036.1
1451,369941.7
1452,369842.4
1453,370528.3
1454,372900.3
1456,374972.7
1457,372151.8
1458,372573.4
1459,373374.3
1460,377183.9
1461,383721.6
1462,383831.4
1463,377139.3
1465,373743.2
1466,373301.2
1467,376815.7
1468,371322.2
1469,370591.2
1470,369946.5
1471,371120.8
1472,372421.7
1474,376248.8
1475,375378.7
1476,376145.1
1477,374764.9
1478,371253.4
1479,366683.6
1480,362750.2
1481,362236.4
1483,223605.8
1484,221342.6
1485,222050.1
1486,221071.1
1487,221076.8
1488,221629.3
1489,221300.4
1491,234116
1492,300882.2
1493,357455.2
1494,359015.2
1495,224149.1
1496,223621.9
1497,221058.7
1498,216834.3
1500,219583.7
1501,218162.2
1502,225432.2
1503,225131.5
1504,225292.2
1505,223542.1
1506,221189.7
1507,218681.4
1509,217943
1510,221413.1
1511,221480.3
1512,220362.4
1513,220305.6
1514,243098
1515,306810.3
1516,377031.9
1518,379041.7
1519,380885.8
1520,384864.1
1521,385579.8
1522,386140
1523,228346
1524,228039.8
1525,228179.7
1527,219383.2
1528,219345.4
1529,219185.7
1530,223009.9
1531,226486.9
1532,226189.3
1533,236509.3
1535,289508.9
1536,352128.9
1537,376934.2
1538,381200.2
1539,381152.7
1540,384174.6
1541,383198.8
1543,380626
1544,386147.9
1545,389456.6
1546,387761.4
1548,379917.2
1549,378794.7
1550,380573
1551,387329.3
1552,388341.6
1553,390217.7
1554,389981.6
1555,390886.2
1557,394265.7
1558,236823.6
1559,233440
1560,233625.6
1561,237347.3
1562,242092.7
1563,235591.2
1564,235866.6
1566,224971.5
1567,229240.2
1568,235577.2
1569,234998.3
1570,231567.9
1571,228011.5
1572,293282.4
1574,351357.4
1575,392136.1
1576,397532.5
1577,397961.1
1578,396167.3
1579,393078.2
1580,393285
1581,394204.4
1583,395151.1
1584,386182.3
1585,386797.3
1586,384435.7
1587,380464.8
1588,386814.6
1589,388061.3
1590,385052.6
1592,386955.2
1593,221312.8
1594,223378.6
1595,223334.6
1596,240307.3
1597,294628.2
1598,396338.7
1599,220176.3
1601,218175.8
1602,218299.6
1603,218371.7
1604,224756.3
1605,225321.5
1606,222641.2
1607,222488.3
1609,216306.6
1610,220357.4
1611,224972.4
1612,220414.1
1613,161445.8
1614,54408.75
1615,47829.95
1616,43409.59
1618,46758.4
1619,48701.52
1620,48927.31
1621,45303.24
1622,45135.49
1623,45524.64
1624,74687.7
1625,160609.4
1627,212912
1628,73894.98
1629,45597.49
1630,44015.24
1631,43632.95
1632,44157.51
1633,43878.02
1634,38360.36
1636,38450.93
1637,38738.15
1638,41017.6
1639,41288.79
1640,43124.79
1641,39285.86
1642,42284.28
1643,42203.44
1645,43887.02
1646,40738.41
1647,39303.19
1648,35543.46
1649,36073.91
1650,35862.9
1651,45368.77
1653,42896.11
1654,45339
1655,45380.28
1656,40559.83
1657,85495.2
1658,203118.1
1659,231008.2
1660,289842
1662,379565.8
1663,373154.6
1664,372521.8
1665,217508.6
1666,210019.6
1667,215915.8
1668,225111.3
1669,217195.6
1671,216376.4
1672,216263.4
1673,222650.8
1674,276442.6
1675,219874.8
1677,271752
1678,56005.11
1679,49096.34
1680,48657.48
1681,50599.59
1682,59776.56
1684,102282.1
1685,40452.82
1686,114539.6
1687,213413
1688,218122.5
1689,215918.3
1690,217789.1
1691,215403.7
1693,214662.1
1694,233721.4
1695,280160
1696,381849.1
1697,367755.4
1698,370007.5
1699,371367.8
1700,376311.1
1702,381971.9
1703,379567.9
1704,407156.6
1705,222387
1706,281269.6
1707,352829.7
1708,383380.8
1710,383538.9
1711,383467.1
1712,383735.4
1713,381440.2
1714,385159.2
1715,383048.6
1716,386099.7
1717,383821.5
1719,383571.6
1720,380240.9
1721,384064.3
1722,386674.3
1723,387054.8
1724,383998.6
1725,383481.8
1726,380808.6
1728,382198.6
1729,383363.7
1730,386748.2
1731,384154.7
1732,383244.4
1733,383390.6
1734,382157.2
1735,222237.8
1737,225194.1
1738,222280.7
1739,222081.5
1740,220018.9
1741,216075.4
1742,219208.3
1743,222245.6
1745,226295.3
1746,223125.1
1747,222849.8
1748,219595.7
1749,222890.3
1750,222941.4
1751,226484.4
1752,223515.8
1754,223654.6
1755,223287.6
1756,214026.1
1757,216911.9
1758,219098.2
1759,99112.88
1760,49450.43
1761,52818.48
1763,107788.2
1764,170001.6
1765,203946.4
1766,205023.2
1767,202704.3
1768,207643.4
1769,361273.8
1770,376466.3
1772,379713.2
1773,377213.8
1774,370382.7
1775,361578.5
1776,361584.9
1777,365891.6
1778,375849.1
1779,379011
1781,373972.9
1782,372589.6
1783,373055.9
1784,377213.1
1785,377568.4
1786,381010.1
1787,378579.2
1789,375379.6
1790,375451.1
1791,379815.8
1792,377837.5
1793,381106.7
1794,378641.1
1795,378348.2
1796,375131.2
1798,375909.2
1799,375810
1800,380036.3
1801,378578.3
1802,378717.9
1803,392871.9
1804,394635.1
1805,395071.8
1807,396226.1
1808,395543.9
1809,395336
1811,399801.2
1812,397032.6
1813,402698.8
1814,398677.7
1815,396954.8
1816,397183.9
1817,398973.9
1819,397749
1820,397543.9
1821,401259.1
1822,398149.3
1823,399279.6
1824,401175.3
1825,399896.8
1826,399779.1
1828,403716.6
1829,404197.6
1830,401420.3
1831,401536.6
1832,401836.3
1833,402992.8
1834,403152.7
1835,406790.2
1837,400006.9
1838,399699.5
1839,397059.9
1840,396845.4
1841,396963.4
1842,394695.9
1843,397812.3
1844,394564.1
1846,392622.5
1847,391112.5
1848,393227.3
1849,395020.8
1850,401603.5
1851,401506.7
1852,401535.4
1854,395544.2
1855,396754
1856,396389.7
1857,401620.6
1858,405521.3
1859,404900.2
1860,401372.8
1861,398214.8
1863,396838.9
1864,397347.1
1865,403521.4
1866,237085.1
1867,233895.7
1868,233461.2
1869,229980.5
1870,230037.9
1872,233275.1
1873,235505.8
1874,234889.6
1875,75696.1
1876,64721.51
1877,63294.55
1878,145224.1
1879,81915.8
1881,64098
1882,67400.27
1883,63782.45
1884,65132.78
1885,58133.07
1886,58325.15
1887,55409.29
1888,59711.37
1890,60181.81
1891,163355.3
1892,220738.8
1893,227511.7
1894,227240.4
1895,224821.8
1896,218718.4
1898,218978.4
1899,227216.9
1900,227519.1
1901,230228.8
1902,225078.9
1903,226447.9
1904,228165.7
1905,228592.3
1907,227621.3
1908,232108.3
1909,287434.7
1910,344783.4
1911,412614.6
1912,386540.7
1913,390560.6
1914,391234.2
1916,390431.5
1917,390952.3
1918,388827.8
1919,392690
1920,392897.6
1921,396130.1
1922,393761.1
1923,393613.1
1925,391046.9
1926,389885.3
1927,393588.9
1928,395659.3
1929,396841.4
1930,394730.1
1931,390013.6
1933,390887.8
1934,390864.1
1935,397024.6
1936,397559.3
1937,396090.1
1938,392794.8
1939,393315.6
1940,393525.9
1942,399810.4
1943,400354.6
1944,400248.8
1945,381065
1947,391068.2
1948,396942.8
1949,397957.8
1950,398627
1951,398999.9
1952,394812.7
1953,394584.5
1954,397111.3
1956,397466.7
1957,260373.3
1958,385438.3
1959,383098.8
1960,381692.2
1961,384293.6
1962,384197.6
1964,388376.7
1965,390362.8
1966,391014.4
1967,389402.6
1968,393146.8
1969,393063.4
1970,392593.6
1971,227846.9
1973,225558
1974,222583.1
1975,225381.7
1976,225768.6
1977,227354.6
1978,228709.8
1979,231793.3
1980,231436.7
1982,228638.2
1983,231378.3
1984,231770.7
1985,230392.1
1986,231188.6
1987,228629
1988,228630.6
1989,228805.8
1991,228728.9
1992,284671.4
1993,331140.3
1994,228906.3
1995,228650.2
1996,228701.4
1997,228679.6
1999,228862.6
2000,225427.9
2001,228155.1
2002,228460.6
2003,231875.1
2004,228770.9
2005,228514.6
2006,225772.5
2008,224471.7
2009,226539.1
2010,229286
2011,226228.4
2012,299066.8
2013,350677.3
2014,375265.1
2015,379896
2017,380765.3
2018,383693.2
2019,222912
2020,222932.9
2021,220117.1
2022,219489.3
2023,210265.3
2024,214744
2026,212385.3
2027,211649.4
2028,208439.7
2029,208541.7
2030,229918.4
2031,309285.2
2032,359554.5
2033,369670.3
2035,364211.5
2036,364643.9
2037,366760.3
2038,371685.1
2039,375912.9
2040,376223.6
2041,370098.1
2043,368717.9
2044,370777.8
2045,373933.6
2046,374489.8
2047,378248.5
2048,378992.6
2049,375224.6
2050,375609.2
2052,378727
2053,379520.4
2054,379949.5
2055,381355.8
2056,381127.2
2057,375901.1
2058,378796.4
2059,379094.8
2061,379329.6
2062,213829
2063,213125.9
2064,216067.8
2065,207954.5
2066,229261.7
2067,292654.7
2068,372054.9
2070,369235.1
2071,204759.9
2072,215007.5
2073,265033.1
2074,214685.3
2075,206491.9
2076,203300.1
2079,206690.4
2080,205083.6
2081,201174.9
2082,203477
2083,203628
2084,206463.2
2085,206627.3
2086,217543.2
2088,290562
2089,373456.7
2090,374399.5
2091,386342.8
2092,214303.7
2093,345961
2094,378765.5
2095,380042.4
2097,373856.8
2098,373115.5
2099,388992.3
2100,388955.2
2101,389380.7
2102,382720.7
2103,381319.8
2104,381997.6
2106,387778.3
2107,382305
2108,382821.3
2109,388762.9
2110,389283.2
2111,388945.8
2112,393406.6
2114,395919.1
2115,390069.4
2116,390271.5
2117,393676.9
2118,392838.5
2119,397300
2120,401822
2121,402085
2123,397039.4
2124,394301
2125,394143.8
2126,397104.4
2127,400566.2
2128,398750.7
2129,396764.3
2130,391755.9
2132,391437.8
2133,394945.3
2134,395888.8
2135,399797.7
2136,397212.2
2137,390702.4
2138,389591.5
2139,394418.3
2141,395229.8
2142,397677.7
2143,397962.2
2144,397130.3
2145,394420
2146,397339.6
2147,396762.4
2149,401641.8
2150,398735.9
